"stateabb","ccode","year","milex","milper","irst","pec","tpop","upop","cinc","democ","autoc","polity","polity2","democracy","cgdppc","ln.gdp","gdp","atwar","initiator","civilwar.part","lsthreat","ww1","ww2","cold.war","majpower","super.power","status","mid.pres","disputes","ln.milex","lag.ln.milex","lag.milex","change.milex","change.ln.milex","growth.milex","lag.ln.gdp","lag.gdp","change.gdp","gdp.growth","total.rivals","rival.milex","avg.rival.milex"
"USA",2,1896,16382,42,8762,183531,"70885","12194",0.1600112,10,0,10,10,1,5356,26.6664281803129,381138316000,0,0,0,0.38232699,0,0,0,0,0,0,1,2,9.70399949082026,9.62826092135169,15187,1195,0.0757385694685713,0.0786857180483308,26.6868457435467,389000219000,-7861903000,-0.0202105361796724,2,20.8089428225317,10.4044714112659
"USA",2,1897,30249,44,9808,190740,"72189","12669",0.16911,10,0,10,10,1,5761,26.7575633895359,417505431000,0,0,0,0.37546301,0,0,0,0,0,0,0,0,10.317251463459,9.70399949082026,16382,13867,0.613251972638723,0.84647784153339,26.6664281803129,381138316000,36367115000,0.0954171057417381,2,21.0454789827835,10.5227394913917
"USA",2,1898,60011,236,11963,207271,"73494","13162",0.1970619,10,0,10,10,1,5776,26.7780784844222,426159056000,1,1,0,0.205569,0,0,0,0,0,0,1,2,11.0022998212069,10.317251463459,30249,29762,0.685048357747917,0.983900294224602,26.7575633895359,417505431000,8653625000,0.0207269758845365,3,30.3675554666738,10.1225184888913
"USA",2,1899,38588,100,13839,236406,"74799","13674",0.1854763,10,0,10,10,1,6191,26.8650631728591,464888381000,0,0,0,0.20445,0,0,0,1,0,1,0,0,10.5607225407468,11.0022998212069,60011,-21423,-0.441577280460079,-0.356984552831981,26.7780784844222,426159056000,38729325000,0.090879976512807,3,30.9351835872278,10.3117278624093
"USA",2,1900,41481,126,10352,256081,"76094","14207",0.1879988,10,0,10,10,1,6252,26.8920321376919,477596532000,1,1,0,0.206397,0,0,0,1,0,1,1,4,10.6330148771888,10.5607225407468,38588,2893,0.0722923364419987,0.0749714937286203,26.8650631728591,464888381000,12708151000,0.0273359187266932,3,31.7768819074321,10.592293969144
"USA",2,1901,36087,112,13690,280242,"77584","14723",0.2026186,10,0,10,10,1,6822,26.9986904183079,531351936000,0,0,0,0.201805,0,0,0,1,0,1,1,4,10.4937156790882,10.6330148771888,41481,-5394,-0.139299198100591,-0.130035437911333,26.8920321376919,477596532000,53755404000,0.112554008243929,3,31.5484515311147,10.5161505103716
"USA",2,1902,39722,111,15187,300106,"79163","15258",0.2076682,10,0,10,10,1,6756,27.0090638444001,536892564000,0,0,0,0.36687502,0,0,0,1,0,1,1,2,10.5896856440079,10.4937156790882,36087,3635,0.0959699649196342,0.100728794302657,26.9986904183079,531351936000,5540628000,0.0104274166039738,3,31.165432380955,10.3884774603183
"USA",2,1903,43814,106,14768,356268,"80632","15812",0.2104965,10,0,10,10,1,6955,27.0565089280066,562979430000,0,0,0,0.35278398,0,0,0,1,0,1,1,6,10.68773150349,10.5896856440079,39722,4092,0.0980458594820846,0.103015960928453,27.0090638444001,536892564000,26086866000,0.0485886148350529,3,31.3771446735957,10.4590482245319
"USA",2,1904,47918,110,14082,353388,"82166","16387",0.2049416,10,0,10,10,1,6739,27.0437938415384,555866415000,0,0,0,0.41326398,0,0,0,1,0,1,1,4,10.7772673644581,10.68773150349,43814,4104,0.0895358609681143,0.0936686903729401,27.0565089280066,562979430000,-7113015000,-0.0126345912851558,3,32.7692831829222,10.9230943943074
"USA",2,1905,45098,108,20345,397156,"83822","16982",0.2137832,10,0,10,10,1,7094,27.1150804626753,596938818000,0,0,0,0.18656,0,0,0,1,0,1,1,2,10.7166153522959,10.7772673644581,47918,-2820,-0.0606520121621212,-0.058850536332902,27.0437938415384,555866415000,41072403000,0.0738889810423247,2,21.9386951766357,10.9693475883179
"USA",2,1906,43602,112,23774,419190,"85450","17600",0.2182787,10,0,10,10,1,7762,27.2241751648955,665746740000,0,0,0,0.39811599,0,0,0,1,0,1,1,2,10.6828812343095,10.7166153522959,45098,-1496,-0.0337341179864854,-0.0331722027584372,27.1150804626753,596938818000,68807922000,0.115267963692721,2,21.3350872536515,10.6675436268257
"USA",2,1907,58725,108,23737,487862,"87008","18239",0.22773,10,0,10,10,1,7740,27.2394646230322,676003860000,0,0,0,0.403853,0,0,0,1,0,1,0,0,10.9806378379049,10.6828812343095,43602,15123,0.297756603595447,0.34684188798679,27.2241751648955,665746740000,10257120000,0.0154069398822742,2,20.8326170888132,10.4163085444066
"USA",2,1908,54189,129,14248,432351,"88710","18902",0.2031882,10,0,10,10,1,6970,27.1541352181096,620713350000,0,0,0,0.55752802,0,0,0,1,0,1,0,0,10.9002516685602,10.9806378379049,58725,-4536,-0.080386169344747,-0.0772413793103448,27.2394646230322,676003860000,-55290510000,-0.0817902282392293,2,20.9341769351382,10.4670884675691
"USA",2,1909,56177,142,24339,478835,"90490","19589",0.225192,10,0,10,10,1,7668,27.2694764196842,696599460000,0,0,0,0.40327501,0,0,0,1,0,1,1,2,10.9362805001669,10.9002516685602,54189,1988,0.0360288316067852,0.0366864123715145,27.1541352181096,620713350000,75886110000,0.122256287866211,2,20.7605058359337,10.3802529179669
"USA",2,1910,55880,139,26512,523027,"92407","20302",0.2264824,10,0,10,10,1,7586,27.2796612533151,703730462000,0,0,0,0.40299201,0,0,0,1,0,1,1,2,10.9309797087011,10.9362805001669,56177,-297,-0.00530079146583162,-0.00528686117094184,27.2694764196842,696599460000,7131002000,0.0102368755783991,2,20.8354703093128,10.4177351546564
"USA",2,1911,57157,145,24056,521004,"93863","21039",0.2162054,10,0,10,10,1,7711,27.3116947684411,726638374000,0,0,0,0.22303399,0,0,0,1,0,1,1,4,10.9535746419285,10.9309797087011,55880,1277,0.0225949332273956,0.0228525411596278,27.2796612533151,703730462000,22907912000,0.0325521108392776,2,20.959747393075,10.4798736965375
"USA",2,1912,58992,153,31753,557076,"95335","21804",0.2248157,10,0,10,10,1,7948,27.3574358075659,760647444000,0,0,0,0.22837201,0,0,0,1,0,1,1,2,10.9851740717813,10.9535746419285,57157,1835,0.031599429852788,0.0321045541228546,27.3116947684411,726638374000,34009070000,0.0468032947569048,2,20.9670828315806,10.4835414157903
"USA",2,1913,62825,155,31803,600107,"97225","22596",0.2199113,10,0,10,10,1,8101,27.3961923147341,790706206000,0,0,0,0.52486199,0,0,0,1,0,1,1,2,11.0481242795155,10.9851740717813,58992,3833,0.0629502077342217,0.0649749118524546,27.3574358075659,760647444000,30058762000,0.0395173378114973,2,21.2519867466596,10.6259933733298
"USA",2,1914,253205,166,23890,556778,"99111","23340",0.2063641,10,0,10,10,1,7334,27.3159948007538,729769670000,0,0,0,0.58129299,1,0,0,1,0,1,1,6,12.4419586656539,11.0481242795155,62825,190380,1.39383438613834,3.03032232391564,27.3961923147341,790706206000,-60936536000,-0.0770659639921936,2,25.9880330815153,12.9940165407576
"USA",2,1915,257648,174,32667,580731,"100546","24008",0.2220827,10,0,10,10,1,7434,27.3438660965599,750395394000,0,0,1,0.60376602,1,0,0,1,0,1,1,8,12.4593534725146,12.4419586656539,253205,4443,0.0173948068607448,0.0175470468592642,27.3159948007538,729769670000,20625724000,0.0282633341010185,2,27.0131397098259,13.506569854913
"USA",2,1916,277421,179,43460,646120,"101961","24688",0.232936,10,0,10,10,1,8342,27.473103921014,853920488000,0,0,1,0.62195998,1,0,0,1,0,1,1,8,12.5332950915769,12.4593534725146,257648,19773,0.0739416190622482,0.0767442402036888,27.3438660965599,750395394000,103525094000,0.137960726875144,2,27.1243547324017,13.5621773662009
"USA",2,1917,658584,644,45784,710959,"103268","25310",0.2440282,10,0,10,10,1,8020,27.44783399264,832612340000,1,1,1,0.54748303,1,0,0,1,0,1,1,6,13.3978488730805,12.5332950915769,277421,381163,0.864553781503606,1.37395150331085,27.473103921014,853920488000,-21308148000,-0.0249533162623919,2,27.8555585154401,13.92777925772
"USA",2,1918,7014226,2897,45176,743925,"103208","26020",0.2948715,10,0,10,10,1,8648,27.5341541874195,907676784000,1,1,1,0.14279801,1,0,0,1,0,1,1,6,15.7634510730023,13.3978488730805,658584,6355642,2.36560219992185,9.65046524057675,27.44783399264,832612340000,75064444000,0.0901553344741444,2,28.5951250936922,14.2975625468461
"USA",2,1919,11217796,1173,35228,648393,"104514","26723",0.3812833,10,0,10,10,1,8681,27.5428575623474,915611113000,0,0,1,0,0,0,0,1,0,1,1,4,16.2330120929694,15.7634510730023,7014226,4203570,0.469561019967106,0.599292067292956,27.5341541874195,907676784000,7934329000,0.00874135941324241,1,12.9845485381929,12.9845485381929
"USA",2,1920,1657118,343,42809,743808,"106461","27428",0.2895664,10,0,10,10,1,8485,27.5332818016646,906885285000,0,0,1,0,0,0,0,1,0,1,1,4,14.3205911103659,16.2330120929694,11217796,-9560678,-1.91242098260349,-0.852277755808717,27.5428575623474,915611113000,-8725828000,-0.00953005907869535,1,13.0158288395187,13.0158288395187
"USA",2,1921,1116342,387,20101,622541,"108538","28210",0.2532295,10,0,10,10,1,8134,27.5103361968784,886313176000,0,0,0,0.031454001,0,0,0,1,0,1,1,6,13.925568722372,14.3205911103659,1657118,-540776,-0.395022387993901,-0.326335239856184,27.5332818016646,906885285000,-20572109000,-0.0226843563792084,1,12.909494361809,12.909494361809
"USA",2,1922,860853,270,36173,641311,"110049","29013",0.2555951,10,0,10,10,1,8466,27.5641946931389,935357544000,0,0,0,0.032737002,0,0,0,1,0,1,0,0,13.6656801987641,13.925568722372,1116342,-255489,-0.25988852360795,-0.228862660367522,27.5103361968784,886313176000,49044368000,0.0553352577035366,1,12.7208584175478,12.7208584175478
"USA",2,1923,678256,247,45665,834889,"111947","29840",0.2720777,10,0,10,10,1,9420,27.6880491979423,1058685540000,0,0,0,0.035884999,0,0,0,1,0,1,0,0,13.4272815511461,13.6656801987641,860853,-182597,-0.238398647617938,-0.212111707806095,27.5641946931389,935357544000,123327996000,0.131851180108726,1,12.4613968018738,12.4613968018738
"USA",2,1924,570142,261,38540,762070,"114109","30690",0.253591,10,0,10,10,1,9525,27.7182670029186,1091164950000,0,0,0,0.075285003,0,0,0,1,0,1,0,0,13.2536424855393,13.4272815511461,678256,-108114,-0.173639065606841,-0.159399990564035,27.6880491979423,1058685540000,32479410000,0.0306789965224235,1,12.2265074259167,12.2265074259167
"USA",2,1925,589706,252,46122,790029,"115829","31565",0.2540457,10,0,10,10,1,9601,27.7411685714857,1116442684000,0,0,0,0.17938401,0,0,0,1,0,1,0,0,13.2873810823607,13.2536424855393,570142,19564,0.0337385968214452,0.0343142585531324,27.7182670029186,1091164950000,25277734000,0.0231658229124753,1,12.1095562385262,12.1095562385262
"USA",2,1926,558004,247,49069,852304,"117397","32464",0.2632676,10,0,10,10,1,10090,27.8042826964694,1189177130000,0,0,0,0.192983,0,0,0,1,0,1,1,4,13.2321232018968,13.2873810823607,589706,-31702,-0.0552578804639605,-0.0537589917687797,27.7411685714857,1116442684000,72734446000,0.0651483923378909,1,12.2233721426082,12.2233721426082
"USA",2,1927,596501,249,45656,842978,"119035","33389",0.2386266,10,0,10,10,1,10050,27.8141715790847,1200995100000,0,0,0,0.198828,0,0,0,1,0,1,1,2,13.2988378734064,13.2321232018968,558004,38497,0.0667146715095761,0.0689905448706461,27.8042826964694,1189177130000,11817970000,0.00993793918657013,1,12.359591697351,12.359591697351
"USA",2,1928,678100,251,52371,833446,"120509","34340",0.2400723,10,0,10,10,1,10040,27.8253937986599,1214548840000,0,0,0,0.19035999,0,0,0,1,0,1,0,0,13.4270515233796,13.2988378734064,596501,81599,0.128213649973235,0.136796082487707,27.8141715790847,1200995100000,13553740000,0.0112854248947394,1,12.3898514733221,12.3898514733221
"USA",2,1929,701300,255,57339,903141,"121767","35318",0.2397934,10,0,10,10,1,10543,27.8847551972643,1288829035000,0,0,0,0.20299099,0,0,0,1,0,1,1,2,13.4606924604473,13.4270515233796,678100,23200,0.0336409370676805,0.0342132428845303,27.8253937986599,1214548840000,74280195000,0.0611586727134003,1,12.3371491523868,12.3371491523868
"USA",2,1930,699200,256,41352,814891,"123188","36326",0.2281101,10,0,10,10,1,9490,27.7911050051206,1173609320000,0,0,0,0.21808898,0,0,0,1,0,1,0,0,13.4576935335284,13.4606924604473,701300,-2100,-0.00299892691888104,-0.00299443889918722,27.8847551972643,1288829035000,-115219715000,-0.0893987579974096,1,12.295181820602,12.295181820602
"USA",2,1931,698900,253,26363,709367,"124149","36360",0.2160157,10,0,10,10,1,8864,27.7306373857508,1104746912000,0,0,0,0.220001,0,0,0,1,0,1,0,0,13.4572643802841,13.4576935335284,699200,-300,-0.000429153244333236,-0.000429061784897025,27.7911050051206,1173609320000,-68862408000,-0.0586757508026606,1,12.3112296404791,12.3112296404791
"USA",2,1932,641600,245,13901,612400,"124949","36424",0.197177,10,0,10,10,1,7525,27.5732923159199,943905900000,0,0,0,0.35773301,0,0,0,1,0,1,1,4,13.3717218941367,13.4572643802841,698900,-57300,-0.0855424861473377,-0.0819859779653742,27.7306373857508,1104746912000,-160841012000,-0.145590822887043,1,12.2022603881021,12.2022603881021
"USA",2,1933,570400,244,23605,649968,"125690","36518",0.2051403,10,0,10,10,1,7270,27.5447315874345,917328600000,0,0,0,0.35431099,0,0,0,1,0,1,1,2,13.2540949012364,13.3717218941367,641600,-71200,-0.117626992900353,-0.110972568578554,27.5732923159199,943905900000,-26577300000,-0.0281567262160349,2,25.3240010875004,12.6620005437502
"USA",2,1934,803100,247,26474,689998,"126485","36644",0.1974428,10,0,10,10,1,7876,27.6310998408297,1000078728000,0,0,0,0.35543799,0,0,0,1,0,1,1,2,13.5962357633507,13.2540949012364,570400,232700,0.342140862114359,0.407959326788219,27.5447315874345,917328600000,82750128000,0.0902077270892895,2,26.0069328469317,13.0034664234659
"USA",2,1935,806400,252,34640,721900,"127362","36843",0.1932461,10,0,10,10,1,8850,27.75461139022,1131552150000,0,0,0,0.37209702,0,0,0,1,0,1,0,0,13.6003364163778,13.5962357633507,803100,3300,0.0041006530271126,0.00410907732536421,27.6310998408297,1000078728000,131473422000,0.131463072175254,2,26.8853624783369,13.4426812391684
"USA",2,1936,932600,291,48534,825460,"128181","36995",0.2059848,10,0,10,10,1,9718,27.8545821464862,1250521958000,0,0,0,0.76080298,0,0,0,1,0,1,0,0,13.7457327356269,13.6003364163778,806400,126200,0.145396319249015,0.156498015873016,27.75461139022,1131552150000,118969808000,0.105138599224083,2,27.2043528376118,13.6021764188059
"USA",2,1937,1032900,312,51380,869666,"128961","37229",0.2008996,10,0,10,10,1,10450,27.9332706655718,1352898800000,0,0,0,0.76378399,0,0,0,1,0,1,1,2,13.8478819061422,13.7457327356269,932600,100300,0.102149170515338,0.107548788333691,27.8545821464862,1250521958000,102376842000,0.0818672885710336,2,28.7652936743197,14.3826468371599
"USA",2,1938,1131499,323,28805,751346,"129969","37463",0.1707712,10,0,10,10,1,9797,27.8765313551125,1278273372000,0,0,0,0.79369098,0,0,0,1,0,1,0,0,13.9390547440557,13.8478819061422,1032900,98599,0.0911728379135397,0.0954584180462775,27.9332706655718,1352898800000,-74625428000,-0.0551596527397319,2,30.1647122342828,15.0823561171414
"USA",2,1939,980000,334,47898,829091,"131028","37772",0.1819711,10,0,10,10,1,10459,27.9500320743126,1375766401000,0,0,0,0.78607398,0,1,0,1,0,1,1,4,13.7953088710544,13.9390547440557,1131499,-151499,-0.143745873001333,-0.133892296855764,27.8765313551125,1278273372000,97493029000,0.0762693107245607,2,30.646539041143,15.3232695205715
"USA",2,1940,1657000,458,60765,939812,"132122","37988",0.2019071,10,0,10,10,1,11307,28.0363039134191,1499726559000,0,0,0,0.77445501,0,1,0,1,0,1,1,4,14.3205198999088,13.7953088710544,980000,677000,0.525211028854423,0.690816326530612,27.9500320743126,1375766401000,123960158000,0.0901026205538218,2,31.307308123519,15.6536540617595
"USA",2,1941,6301000,1801,75150,1031214,"133402","38183",0.2444945,10,0,10,10,1,12844,28.1734001540925,1720094168000,1,0,0,0.73594499,0,1,0,1,0,1,1,10,15.6562190676291,14.3205198999088,1657000,4644000,1.33569916772033,2.8026554013277,28.0363039134191,1499726559000,220367609000,0.146938525344873,2,32.0698371819382,16.0349185909691
"USA",2,1942,26001000,3859,78047,1103469,"134860","38377",0.2854552,10,0,10,10,1,14175,28.2828756443513,1919096550000,1,0,0,0.353241,0,1,0,1,0,1,1,4,17.0736455952446,15.6562190676291,6301000,19700000,1.4174265276155,3.12648785906999,28.1734001540925,1720094168000,199002382000,0.115692725260144,2,32.7240760751985,16.3620380375992
"USA",2,1943,72109000,9045,80592,1169553,"136739","38554",0.3456322,10,0,10,10,1,15392,28.3790780898531,2112890624000,1,0,0,0.293991,0,1,0,1,0,1,1,2,18.0936894349626,17.0736455952446,26001000,46108000,1.02004383971791,1.77331641090727,28.2828756443513,1919096550000,193794074000,0.100981930273388,2,33.3776915218749,16.6888457609374
"USA",2,1944,87000000,11452,81322,1247643,"138397","38898",0.3506417,10,0,10,10,1,16401,28.4546287385049,2278705737000,1,0,0,0.27546901,0,1,0,1,0,1,1,2,18.2814186881131,18.0936894349626,72109000,14891000,0.187729253150554,0.206506816070116,28.3790780898531,2112890624000,165815113000,0.0784778497838608,2,34.4041538716439,17.202076935822
"USA",2,1945,90000000,12123,72304,1219068,"139928","39100",0.3838635,10,0,10,10,1,15992,28.440376852413,2246460208000,1,0,0,0.18498099,0,1,0,1,1,2,1,2,18.3153202394057,18.2814186881131,87000000,3000000,0.0339015512925407,0.0344827586206897,28.4546287385049,2278705737000,-32245529000,-0.0141508087140959,3,47.3493097972884,15.7831032657628
"USA",2,1946,45133984,3030,60421,1188144,"141389","39725",0.3639884,10,0,10,10,1,14471,28.3508169167991,2054013740000,0,0,0,0.59307498,0,0,0,1,1,2,1,4,17.6251460683702,18.3153202394057,90000000,-44866016,-0.690174171035402,-0.498511288888889,28.440376852413,2246460208000,-192446468000,-0.0856665376554046,1,15.9862457010592,15.9862457010592
"USA",2,1947,14315999,1583,77015,1315777,"144126","40857",0.3099419,10,0,10,10,1,14057,28.3409660292942,2033879216000,0,0,0,0.651694,0,0,1,1,1,2,0,0,16.4768883508681,17.6251460683702,45133984,-30817985,-1.1482577175022,-0.682811094185703,28.3508169167991,2054013740000,-20134524000,-0.00980252644269069,1,16.265050099915,16.265050099915
"USA",2,1948,10960998,1446,80413,1396394,"147208","42019",0.2946597,10,0,10,10,1,14559,28.3932877825595,2143128477000,0,0,0,0.66624302,0,0,1,1,1,2,1,2,16.2098539849653,16.4768883508681,14315999,-3355001,-0.267034365902749,-0.234353257498831,28.3409660292942,2033879216000,109249261000,0.0537147241294195,1,16.3925325166601,16.3925325166601
"USA",2,1949,13503000,1615,70740,1199344,"149767","43216",0.2731664,10,0,10,10,1,14112,28.3793921202152,2113554240000,0,0,0,0.523202,0,0,1,1,1,2,1,6,16.4184225150008,16.2098539849653,10960998,2542002,0.208568530035489,0.231913371391912,28.3932877825595,2143128477000,-29574237000,-0.0137995632634207,2,30.9755846045641,15.4877923022821
"USA",2,1950,14559000,1460,87848,1241836,"152271","43964",0.284443,10,0,10,10,1,15241,28.472916829963,2320762311000,1,1,0,0.524432,0,0,1,1,1,2,1,8,16.4937199857415,16.4184225150008,13503000,1056000,0.0752974707407041,0.0782048433681404,28.3793921202152,2113554240000,207208071000,0.0980377352416563,2,31.3117601687596,15.6558800843798
"USA",2,1951,33398000,3249,95435,1325948,"154878","44711",0.3194995,10,0,10,10,1,16126,28.546336423431,2497562628000,1,1,0,0.46858001,0,0,1,1,1,2,1,6,17.3240066058564,16.4937199857415,14559000,18839000,0.830286620114929,1.2939762346315,28.472916829963,2320762311000,176800317000,0.0761820011304036,2,31.7624987524837,15.8812493762418
"USA",2,1952,47852000,3636,84520,1309824,"157553","45123",0.3113674,10,0,10,10,1,16443,28.5829276012746,2590643979000,1,1,0,0.45075101,0,0,1,1,1,2,1,4,17.6836234931707,17.3240066058564,33398000,14454000,0.359616887314274,0.432780406012336,28.546336423431,2497562628000,93081351000,0.037268875645588,2,31.7141081870667,15.8570540935334
"USA",2,1953,49621008,3555,101250,1347597,"160184","46581",0.3111584,10,0,10,10,1,16917,28.6279080249299,2709832728000,1,1,0,0.44741002,0,0,1,1,1,2,1,8,17.7199248705637,17.6836234931707,47852000,1769008,0.0363013773930092,0.0369683189835326,28.5829276012746,2590643979000,119188749000,0.0460073827072168,2,31.8022401607012,15.9011200803506
"USA",2,1954,42786000,3302,80115,1302449,"163026","47007",0.2809401,10,0,10,10,1,16513,28.6213234837162,2692048338000,0,0,0,0.456137,0,0,1,1,1,2,1,10,17.5717215276106,17.7199248705637,49621008,-6835008,-0.148203342953082,-0.137744239294776,28.6279080249299,2709832728000,-17784390000,-0.00656291062405384,2,31.8970010770673,15.9485005385337
"USA",2,1955,40518000,2935,106173,1415958,"165931","47688",0.2664225,10,0,10,10,1,17370,28.6895824564937,2882221470000,0,0,0,0.44655201,0,0,1,1,1,2,1,12,17.5172569024654,17.5717215276106,42786000,-2268000,-0.0544646251452043,-0.0530079932688262,28.6213234837162,2692048338000,190173132000,0.0706425398517491,2,31.9626873014675,15.9813436507338
"USA",2,1956,41773008,2806,104522,1492506,"168903","48389",0.2606138,10,0,10,10,1,17398,28.7089456796771,2938574394000,0,0,0,0.448737,0,0,1,1,1,2,1,8,17.5477609712262,17.5172569024654,40518000,1255008,0.0305040687607487,0.0309740855915889,28.6895824564937,2882221470000,56352924000,0.0195519062593063,2,32.6293783461416,16.3146891730708
"USA",2,1957,44548000,2796,102253,1494767,"171984","49087",0.2550486,10,0,10,10,1,17407,28.7275397103477,2993725488000,0,0,0,0.44852298,0,0,1,1,1,2,1,8,17.6120778399428,17.5477609712262,41773008,2774992,0.0643168687166522,0.0664302652085768,28.7089456796771,2938574394000,55151094000,0.0187679761018159,2,32.7773392637179,16.388669631859
